,system,ligand,replica,simulation_mbar_espaloma-0.3.1,simulation_mbar_gaff-2.11,simulation_mbar_openff-2.0.0,sample,simulation_dg-c2-gb_espaloma-0.3.1,simulation_dg-c2-gb_gaff-2.11,simulation_dg-c2-gb_openff-2.0.0,simulation_dg-c2-pb_espaloma-0.3.1,simulation_dg-c2-pb_gaff-2.11,simulation_dg-c2-pb_openff-2.0.0,simulation_dg-ie-gb_espaloma-0.3.1,simulation_dg-ie-gb_gaff-2.11,simulation_dg-ie-gb_openff-2.0.0,simulation_dg-ie-pb_espaloma-0.3.1,simulation_dg-ie-pb_gaff-2.11,simulation_dg-ie-pb_openff-2.0.0,simulation_dh-gb_espaloma-0.3.1,simulation_dh-gb_gaff-2.11,simulation_dh-gb_openff-2.0.0,simulation_dh-pb_espaloma-0.3.1,simulation_dh-pb_gaff-2.11,simulation_dh-pb_openff-2.0.0,exp_dG,exp_dG_error,exp_Chen2023,simulation_Chen2023-RBFEP,simulation_Chen2023,simulation_Khalak2021,error_Khalak2021,exp_Khalak2021,exp_error_Khalak2021,exp_Lin2021,simulation_Lin2021,error_Lin2021,exp_Alibay2022,simulation_Alibay2022,exp_Li2019,simulation_mbar_Li2019,simulation_mmpbsa_Li2019,simulation_mmgbsa_Li2019,simulation_Ries2024,error_Ries2024,simulation_Clark2024,error_Clark2024,simulation_Deflorian2020,error_Deflorian2020
6247,ptp1b,lig_23484,2,,,,18,56.16661719238074,39.74180577142914,161.4354248304759,74.25579999999984,55.11194285714345,177.9814190476187,-88.63905780761925,-93.94126922857085,-87.7294751695241,-70.54987500000016,-78.57113214285654,-71.18348095238132,-105.44468280761926,-114.22189422857085,-109.7719751695241,-87.35550000000016,-98.85175714285654,-93.22598095238132,,,,,,,,,,,,,,,,,,,,,,,,
6248,ptp1b,lig_23484,2,,,,19,76.96385937523851,90.50844876190504,40.75646620952381,92.40710000000036,104.62826190476218,57.72792380952377,-90.2414406247615,-91.36180123809496,-91.2812087904762,-74.79819999999965,-77.24198809523782,-74.30975119047625,-105.9139406247615,-113.96055123809496,-109.8218337904762,-90.47069999999964,-99.8407380952378,-92.85037619047624,,,,,,,,,,,,,,,,,,,,,,,,
6249,ptp1b,lig_23484,2,,,,20,-26.329781512381672,55.30695296761917,70.48652982476172,-10.663533333334,68.99182380952391,90.80178571428544,-98.12745651238168,-93.32594703238082,-91.25002017523828,-82.46120833333401,-79.64107619047608,-70.93476428571455,-108.99308151238168,-110.11844703238084,-110.24127017523828,-93.326833333334,-96.43357619047607,-89.92601428571456,,,,,,,,,,,,,,,,,,,,,,,,
6250,ptp1b,lig_23484,3,-27.452162717688683,-17.117527291345564,-25.443114560519042,1,20.560050761904836,12.27195057523832,-6.44060123047619,45.22707142857129,27.52213333333367,13.251100000000108,-95.88429923809517,-89.12244942476167,-93.7093512304762,-71.21727857142871,-73.87226666666632,-74.01764999999989,-115.45804923809516,-100.36494942476168,-104.6156012304762,-90.79102857142873,-85.11476666666633,-84.92389999999989,,,-7.75,-8.71,-20.4594,,,,,,,,,,,,,,,,,,,
6251,ptp1b,lig_23484,3,,,,2,32.97000841904756,12.359285497142622,28.490389352380703,55.735709523809504,29.587314285713845,47.54818571428548,-98.97921658095244,-89.86256450285737,-94.21441064761927,-76.2135154761905,-72.63453571428616,-75.15661428571451,-110.41609158095244,-109.54381450285736,-104.19441064761928,-87.6503904761905,-92.31578571428616,-85.13661428571451,,,,,,,,,,,,,,,,,,,,,,,,
6252,ptp1b,lig_23484,3,,,,3,5.509377653333118,226.69688590095228,19.971359900952493,27.05729047619037,237.5605142857144,41.81013809523808,-97.96744734666687,-65.06376409904769,-96.2982400990475,-76.41953452380963,-54.20013571428563,-74.45946190476192,-107.00682234666688,-94.7900140990477,-106.70074009904752,-85.45890952380962,-83.92638571428563,-84.86196190476193,,,,,,,,,,,,,,,,,,,,,,,,
6253,ptp1b,lig_23484,3,,,,4,-26.320877020952253,40.80492926476158,274.2122123085712,-4.813404761904607,52.339114285714,293.89497619047586,-95.47170202095224,-83.09999573523842,-94.83911269142877,-73.9642297619046,-71.565810714286,-75.15634880952416,-108.68857702095224,-96.46937073523844,-104.45598769142876,-87.1811047619046,-84.935185714286,-84.77322380952417,,,,,,,,,,,,,,,,,,,,,,,,
6254,ptp1b,lig_23484,3,,,,5,14.4166356380953,12.00563239238096,96.94192054476233,36.655895238095454,29.07393333333337,116.15211904761946,-87.5157643619047,-103.00179260761904,-69.23320445523765,-65.27650476190455,-85.93349166666663,-50.02300595238052,-112.2307643619047,-109.46366760761904,-97.36257945523766,-89.99150476190455,-92.39536666666665,-78.15238095238053,,,,,,,,,,,,,,,,,,,,,,,,
6255,ptp1b,lig_23484,3,,,,6,104.90378211428518,44.25708299809531,60.31594774476173,125.5311047619043,59.86456190476197,79.21924761904732,-105.49416788571482,-89.15731700190467,-87.18752725523827,-84.86684523809569,-73.54983809523802,-68.28422738095267,-110.2979178857148,-106.04731700190467,-98.55815225523828,-89.67059523809569,-90.43983809523802,-79.65485238095268,,,,,,,,,,,,,,,,,,,,,,,,
6256,ptp1b,lig_23484,3,,,,7,134.04205649523809,3.51810660952313,34.25018756190491,155.84039999999996,16.571304761904088,51.84782857142852,-84.01996850476192,-90.61149339047688,-87.43656243809508,-62.221625000000046,-77.55829523809591,-69.83892142857147,-109.22684350476192,-104.58399339047686,-102.34531243809508,-87.42850000000004,-91.5307952380959,-84.74767142857146,,,,,,,,,,,,,,,,,,,,,,,,
6257,ptp1b,lig_23484,3,,,,8,-28.57061378285762,54.08498565333325,173.92673837333314,-9.340690476191028,66.81044761904751,191.43317619047613,-98.87396378285764,-82.66526434666675,-81.61598662666688,-79.64404047619104,-69.93980238095249,-64.10954880952389,-106.81521378285764,-107.32401434666674,-107.47036162666689,-87.58529047619103,-94.59855238095248,-89.96392380952389,,,,,,,,,,,,,,,,,,,,,,,,
6258,ptp1b,lig_23484,3,,,,9,87.17574847238183,158.3387717638097,63.47738036190499,108.49640000000072,171.91722380952402,85.29123809523819,-88.36722652761817,-89.9113032361903,-88.63544463809501,-67.04657499999927,-76.33285119047596,-66.82158690476182,-105.05285152761816,-101.10942823619033,-104.287319638095,-83.73219999999927,-87.53097619047597,-82.47346190476182,,,,,,,,,,,,,,,,,,,,,,,,
6259,ptp1b,lig_23484,3,,,,10,-28.488057828571428,29.452623466667205,1.2763694438090312,-7.028457142857079,43.46508095238153,21.55085714285663,-93.20538282857144,-89.7971265333328,-84.45110555619097,-71.74578214285708,-75.78466904761848,-64.17661785714337,-105.66225782857144,-109.2308765333328,-99.26423055619097,-84.20265714285708,-95.21841904761848,-78.98974285714337,,,,,,,,,,,,,,,,,,,,,,,,
6260,ptp1b,lig_23484,3,,,,11,113.3477827238095,42.64867910095301,129.07877297904722,131.1206666666665,58.697323809524406,148.5187428571422,-102.8616672761905,-94.240720899047,-63.7883020209528,-85.08878333333351,-78.19207619047559,-44.34833214285781,-107.7729172761905,-108.808220899047,-102.4464270209528,-90.0000333333335,-92.75957619047558,-83.00645714285781,,,,,,,,,,,,,,,,,,,,,,,,
6261,ptp1b,lig_23484,3,,,,12,70.64638115047612,96.58543757714352,173.4126910323813,90.5471999999998,110.568452380953,193.32320476190483,-77.77564384952389,-87.01106242285647,-82.3677589676187,-57.87482500000021,-73.028047619047,-62.457245238095176,-103.59501884952388,-104.94356242285647,-101.54900896761868,-83.69420000000021,-90.960547619047,-81.63849523809517,,,,,,,,,,,,,,,,,,,,,,,,
6262,ptp1b,lig_23484,3,,,,13,22.67949151619084,241.8219421295243,10.170484114286296,41.60209047619084,255.54189047619104,30.98751428571481,-78.72893348380917,-94.98763287047572,-76.1812158857137,-59.80633452380917,-81.26768452380897,-55.36418571428519,-103.23330848380915,-110.12825787047572,-97.3312158857137,-84.31070952380917,-96.40830952380897,-76.51418571428519,,,,,,,,,,,,,,,,,,,,,,,,
6263,ptp1b,lig_23484,3,,,,14,-4.910304289523509,29.8250934209523,125.09833956190516,17.01209523809547,46.55930476190469,143.4984333333337,-94.64547928952352,-94.6332065790477,-80.03331043809484,-72.72307976190453,-77.89899523809531,-61.633216666666286,-105.00360428952352,-114.0832065790477,-93.60706043809483,-83.08120476190453,-97.34899523809533,-75.20696666666629,,,,,,,,,,,,,,,,,,,,,,,,
6264,ptp1b,lig_23484,3,,,,15,-1.459610521904807,28.94285687619059,162.6923124571429,19.01056190476197,45.9017523809524,184.8414285714286,-88.1938355219048,-97.4578931238094,-100.5332625428571,-67.72366309523802,-80.49899761904759,-78.3841464285714,-104.8182105219048,-112.9591431238094,-109.72888754285712,-84.34803809523802,-96.00024761904758,-87.57977142857139,,,,,,,,,,,,,,,,,,,,,,,,
6265,ptp1b,lig_23484,3,,,,16,26.40594459047591,104.57020178285732,91.95780656761931,44.5969476190474,117.51572380952403,113.29920952380976,-80.92105540952409,-97.48949821714268,-78.7372184323807,-62.73005238095259,-84.54397619047595,-57.39581547619025,-103.02105540952408,-111.17199821714269,-108.4440934323807,-84.8300523809526,-98.22647619047596,-87.10269047619025,,,,,,,,,,,,,,,,,,,,,,,,
6266,ptp1b,lig_23484,3,,,,17,119.66995490666643,-5.882686217143075,103.58061040761936,140.504652380952,10.558219047618934,127.45928095238116,-82.72199509333358,-97.39506121714308,-101.00298959238066,-61.887297619048,-80.95415595238107,-77.12431904761885,-102.50574509333356,-110.77318621714308,-114.35548959238064,-81.671047619048,-94.33228095238108,-90.47681904761885,,,,,,,,,,,,,,,,,,,,,,,,
6267,ptp1b,lig_23484,3,,,,18,68.303839615238,84.40831382476189,81.82702646095255,89.97091904761893,100.52330000000022,101.2957380952382,-73.17686038476198,-92.0557111752381,-92.38094853904744,-51.50978095238105,-75.94072499999977,-72.91223690476181,-108.04686038476198,-106.6950861752381,-106.55157353904744,-86.37978095238105,-90.58009999999976,-87.08286190476181,,,,,,,,,,,,,,,,,,,,,,,,
6268,ptp1b,lig_23484,3,,,,19,57.64032006857124,124.08485638857124,31.316986297142197,77.41908095238065,139.86264761904755,53.16373333333277,-89.44072993142876,-88.68329361142875,-102.52118870285778,-69.66196904761935,-72.90550238095244,-80.6744416666672,-104.46447993142876,-107.73954361142876,-114.5593137028578,-84.68571904761936,-91.96175238095245,-92.7125666666672,,,,,,,,,,,,,,,,,,,,,,,,
6269,ptp1b,lig_23484,3,,,,20,166.3072510171427,2.2331537485718087,-39.60955621714314,185.91466666666656,21.054314285714696,-19.748152380952614,-77.81577398285728,-94.4008712514282,-99.09075621714314,-58.20835833333341,-75.57971071428531,-79.22935238095262,-106.73514898285728,-110.5502462514282,-112.24325621714314,-87.12773333333341,-91.7290857142853,-92.38185238095262,,,,,,,,,,,,,,,,,,,,,,,,
6270,ptp1b,lig_23485,1,-23.679300526948747,-21.178550427026124,-28.07879273226968,1,54.678244632381066,123.3314001409519,42.61142798476196,73.42704761904783,144.28673809523758,64.87315238095253,-76.75533036761894,-67.7922248590481,-93.73552201523805,-58.00652738095217,-46.83688690476242,-71.47379761904747,-93.10845536761892,-105.0915998590481,-110.72677201523804,-74.35965238095217,-84.13626190476242,-88.46504761904747,-11.11,0.0,-11.01,-10.79,-20.4145,,,,,,,,,,,,,,,,,,,
6271,ptp1b,lig_23485,1,,,,2,61.490532289523244,114.30242889904775,7.895629299047016,81.85938095238035,138.60318095238108,28.17094761904725,-89.53876771047676,-82.34082110095223,-90.26894570095295,-69.16991904761966,-58.04006904761893,-69.99362738095274,-99.38126771047676,-103.46207110095224,-108.19707070095298,-79.01241904761966,-79.16131904761893,-87.92175238095274,,,,,,,,,,,,,,,,,,,,,,,,
6272,ptp1b,lig_23485,1,,,,3,72.53959079238082,54.2562711657142,-57.9135218590478,91.11290952380956,74.78102857142859,-40.36823333333356,-71.56238420761917,-82.90435383428579,-102.5662968590478,-52.98906547619045,-62.3795964285714,-85.02100833333355,-90.59550920761916,-101.8187288342858,-109.1719218590478,-72.02219047619045,-81.2939714285714,-91.62663333333356,,,,,,,,,,,,,,,,,,,,,,,,
6273,ptp1b,lig_23485,1,,,,4,116.21038885333344,124.4677742971428,46.95082171428552,135.0957571428571,133.640876190476,64.96082380952367,-80.16548614666657,-64.59287570285719,-92.80177828571448,-61.2801178571429,-55.41977380952398,-74.79177619047634,-94.52611114666657,-92.3016257028572,-106.82177828571449,-75.6407428571429,-83.12852380952398,-88.81177619047634,,,,,,,,,,,,,,,,,,,,,,,,
6274,ptp1b,lig_23485,1,,,,5,11.516762788571969,128.65553441142907,102.641592582857,29.65691904761965,136.61931904761963,126.10090476190472,-75.68268721142803,-66.89576558857091,-81.87630741714302,-57.542530952380346,-58.93198095238037,-58.41699523809528,-92.32393721142805,-90.59576558857091,-106.23380741714304,-74.18378095238035,-82.63198095238037,-82.77449523809528,,,,,,,,,,,,,,,,,,,,,,,,
6275,ptp1b,lig_23485,1,,,,6,27.498611249523748,79.89609036952375,16.790357401904885,48.07492857142856,100.0027476190477,35.85750952380958,-76.29203875047625,-85.32230963047627,-87.02919259809512,-55.71572142857144,-65.21565238095232,-67.96204047619042,-90.26578875047625,-102.05980963047628,-108.34544259809512,-69.68947142857144,-81.95315238095232,-89.27829047619042,,,,,,,,,,,,,,,,,,,,,,,,
6276,ptp1b,lig_23485,1,,,,7,81.92786904000036,32.30783312761898,117.44789684190476,101.72847619047644,46.65195714285693,133.4973285714284,-72.91675595999962,-82.30719187238103,-54.73712815809526,-53.11614880952356,-67.96306785714307,-38.68769642857163,-95.01863095999964,-97.41406687238104,-99.45400315809526,-75.21802380952356,-83.06994285714308,-83.40457142857163,,,,,,,,,,,,,,,,,,,,,,,,
6277,ptp1b,lig_23485,1,,,,8,37.64057081904724,79.61214401904806,105.80233542857196,55.99639047619005,94.79731428571468,131.28463333333383,-78.24835418095275,-68.49063098095195,-76.18158957142806,-59.89253452380994,-53.30546071428533,-50.6992916666662,-94.55772918095276,-93.91375598095196,-108.59096457142806,-76.20190952380995,-78.72858571428533,-83.1086666666662,,,,,,,,,,,,,,,,,,,,,,,,
6278,ptp1b,lig_23485,1,,,,9,38.49626951619071,24.037026891428667,57.70345236952392,47.43227142857171,38.06090952380947,80.8395904761904,-76.36295548380929,-69.50517310857134,-91.37902263047609,-67.42695357142829,-55.48129047619054,-68.24288452380961,-87.01483048380929,-94.54267310857134,-108.46964763047608,-78.07882857142829,-80.51879047619053,-85.33350952380961,,,,,,,,,,,,,,,,,,,,,,,,
6279,ptp1b,lig_23485,1,,,,10,111.93417267047631,16.928947512381114,380.2985029180952,129.61800952380955,32.97097619047646,395.04392857142847,-77.04330232952368,-82.55260248761888,-84.81859708190478,-59.35946547619047,-66.51057380952354,-70.0731714285715,-95.54392732952368,-96.87885248761889,-103.45109708190478,-77.86009047619046,-80.83682380952354,-88.7056714285715,,,,,,,,,,,,,,,,,,,,,,,,
6280,ptp1b,lig_23485,1,,,,11,61.64817502476183,46.94905406095221,39.01399637714323,80.14292380952378,66.58295238095216,56.80734761904783,-83.57882497523818,-64.85852093904779,-106.99870362285677,-65.08407619047622,-45.22462261904783,-89.20535238095216,-95.75882497523818,-93.4591459390478,-108.84120362285675,-77.26407619047623,-73.82524761904783,-91.04785238095216,,,,,,,,,,,,,,,,,,,,,,,,
6281,ptp1b,lig_23485,1,,,,12,60.04283703619035,49.825490636190736,46.03736350857129,78.11061904761898,65.69019523809533,63.38167142857134,-91.44336296380966,-76.52740936380926,-91.1540114914287,-73.37558095238103,-60.66270476190467,-73.80970357142866,-100.80336296380966,-100.56490936380926,-106.1671364914287,-82.73558095238103,-84.70020476190467,-88.82282857142866,,,,,,,,,,,,,,,,,,,,,,,,
6282,ptp1b,lig_23485,1,,,,13,68.25790747047641,78.41981510476195,184.2863901257139,86.05481428571443,93.5340523809525,200.2966571428568,-80.26201752952359,-75.62390989523804,-75.57973487428612,-62.46511071428557,-60.50967261904749,-59.56946785714318,-97.47139252952358,-89.85578489523805,-104.06910987428611,-79.67448571428557,-74.7415476190475,-88.05884285714318,,,,,,,,,,,,,,,,,,,,,,,,
6283,ptp1b,lig_23485,1,,,,14,37.52096228571445,247.70163526857132,87.57986161142831,56.78423809523844,260.85559047619034,103.9216095238092,-85.54591271428555,-66.00616473142867,-79.8797133885717,-66.28263690476156,-52.85220952380968,-63.53796547619082,-102.38903771428556,-95.58366473142868,-104.9778383885717,-83.12576190476156,-82.42970952380968,-88.63609047619082,,,,,,,,,,,,,,,,,,,,,,,,
6284,ptp1b,lig_23485,1,,,,15,11.721910784762358,65.1979570438097,91.00631445714242,21.42513809523865,82.95312380952389,113.94686666666638,-78.14363921523764,-76.2562179561903,-99.63968554285756,-68.44041190476135,-58.501051190476105,-76.6991333333336,-88.12238921523765,-100.3293429561903,-107.63468554285755,-78.41916190476135,-82.57417619047611,-84.69413333333361,,,,,,,,,,,,,,,,,,,,,,,,
6285,ptp1b,lig_23485,1,,,,16,25.64665104000028,188.7264640076189,34.106397725714714,37.27021904761924,204.3267095238094,52.98199047619097,-71.86397395999973,-57.28313599238111,-98.00387727428529,-60.24040595238077,-41.68289047619061,-79.12828452380903,-92.72084895999971,-97.5656359923811,-112.35950227428528,-81.09728095238077,-81.9653904761906,-93.48390952380905,,,,,,,,,,,,,,,,,,,,,,,,
6286,ptp1b,lig_23485,1,,,,17,53.37704175238072,28.821489470476,47.987457085713714,60.26029523809508,45.24830476190455,68.35889523809468,-63.08628324761929,-78.16361052952401,-96.88244291428629,-56.20302976190493,-61.73679523809545,-76.51100476190533,-85.06065824761929,-94.963610529524,-111.95244291428628,-78.17740476190492,-78.53679523809545,-91.58100476190532,,,,,,,,,,,,,,,,,,,,,,,,
6287,ptp1b,lig_23485,1,,,,18,7.8051803847620675,48.029396944762055,39.94864917333334,14.553719047619026,62.62568571428584,58.83551428571407,-71.00209461523794,-68.46795305523794,-89.68757582666666,-64.25355595238098,-53.87166428571416,-70.80071071428591,-86.31771961523793,-94.73420305523794,-110.86695082666664,-79.56918095238098,-80.13791428571416,-91.98008571428592,,,,,,,,,,,,,,,,,,,,,,,,
6288,ptp1b,lig_23485,1,,,,19,210.57121660952345,19.489742739047827,-53.789150140952366,219.8709285714283,39.41673809523816,-35.7935142857142,-71.39273339047654,-81.16098226095218,-97.74640014095236,-62.09302142857174,-61.23398690476184,-79.7507642857142,-87.55648339047654,-97.18535726095216,-104.83765014095236,-78.25677142857174,-77.25836190476184,-86.8420142857142,,,,,,,,,,,,,,,,,,,,,,,,
6289,ptp1b,lig_23485,1,,,,20,30.170645470475836,-8.36030943999991,97.4399144380952,36.51299523809496,8.022923809523988,119.9291761904762,-67.54780452952417,-74.7451844399999,-83.6904605619048,-61.205454761905045,-58.361951190476006,-61.20119880952379,-84.21905452952417,-90.7433094399999,-109.7985855619048,-77.87670476190505,-74.36007619047601,-87.30932380952379,,,,,,,,,,,,,,,,,,,,,,,,
6290,ptp1b,lig_23485,2,-20.120018418165966,-19.44733349414779,-26.647775868970662,1,-0.6641782438097437,82.83464111238109,37.01301713904745,20.89606190476185,102.06873809523832,58.37981904761905,-96.16755324380972,-87.1757588876189,-96.68908286095254,-74.60731309523814,-67.94166190476167,-75.32228095238094,-108.97567824380974,-107.0957588876189,-105.63658286095254,-87.41543809523814,-87.86166190476168,-84.26978095238094,,,-11.01,-10.79,-22.1241,,,,,,,,,,,,,,,,,,,
6291,ptp1b,lig_23485,2,,,,2,155.3691274209519,96.07384306285692,40.40663875809477,173.8664952380946,117.63436666666637,59.92346190476155,-88.79614757904811,-84.77495693714307,-84.59133624190522,-70.29877976190542,-63.21443333333363,-65.07451309523844,-103.48177257904813,-109.20245693714308,-105.73696124190522,-84.98440476190542,-87.64193333333363,-86.22013809523844,,,,,,,,,,,,,,,,,,,,,,,,
6292,ptp1b,lig_23485,2,,,,3,321.93840144761896,31.661809078095004,17.610627539047684,338.5947761904761,53.18420952380932,34.76532380952385,-73.83829855238102,-84.12381592190499,-86.88067246095231,-57.18192380952388,-62.60141547619068,-69.72597619047615,-104.27329855238102,-106.963190921905,-95.42317246095232,-87.61692380952388,-85.44079047619068,-78.26847619047615,,,,,,,,,,,,,,,,,,,,,,,,
6293,ptp1b,lig_23485,2,,,,4,61.45292528761868,104.86210762666684,98.19673610666683,78.19650476190438,126.42489047619068,107.8387714285716,-88.1898997123813,-77.47389237333316,-70.61326389333315,-71.44632023809561,-55.91110952380933,-60.9712285714284,-105.01427471238132,-108.70639237333316,-87.58076389333316,-88.27069523809561,-87.14360952380933,-77.9387285714284,,,,,,,,,,,,,,,,,,,,,,,,
6294,ptp1b,lig_23485,2,,,,5,37.653891573333,-27.07248521142867,274.0237876495238,62.02322380952336,-5.458461904762046,286.82900000000006,-89.352758426667,-90.67611021142866,-86.85053735047617,-64.98342619047664,-69.06208690476205,-74.04532499999996,-105.556508426667,-108.09048521142869,-92.83741235047616,-81.18717619047663,-86.47646190476205,-80.03219999999996,,,,,,,,,,,,,,,,,,,,,,,,
6295,ptp1b,lig_23485,2,,,,6,40.19390319238085,106.6435863466668,50.66942084190535,63.18719523809517,125.07946666666687,59.72042380952445,-93.89257180761916,-74.6125386533332,-79.04917915809466,-70.89927976190484,-56.17665833333312,-69.99817619047556,-108.30819680761915,-100.1919136533332,-91.51917915809466,-85.31490476190484,-81.75603333333312,-82.46817619047556,,,,,,,,,,,,,,,,,,,,,,,,
